id,name,latitude,longitude,,,,,,,,,
39172407,Chic apartment by Acropolis museum & metro,37.96777,23.72975,,,,,,,,,
39175147,Room with own bathroom in Athenian Painter's flat,38.01775,23.7224,,,,,,,,,
39177538,TIER COLLECTION SUITE 2,37.9873,23.72173,,,,,,,,,
39184786,Nicozy House,37.9841,23.73591,,,,,,,,,
39194565,3BR NEW APART CENTER OF ATHENS,37.98451,23.73097,,,,,,,,,
39198490,"***Acropolis area 2bed 2bath apt, dream balcony***",37.9674,23.73038,,,,,,,,,
39210165,🧡Syntagma Square: Amazing Cozy Studio - Whale,37.97592,23.73202,,,,,,,,,
39210798,Whole floor in the Artist's Quarter,37.98195,23.71394,,,,,,,,,
39213649,Apartment in the heart of Athens,37.98488,23.7247,,,,,,,,,
39215455,Marvelous n Bright Apt next to Megaro Mousikis,37.98446,23.75691,,,,,,,,,
39216153,Designer Flat w/ garden - central hipster hood,37.96437,23.73891,,,,,,,,,
39219630,*Luxurious Central Apartment with Stunning View !,37.99689,23.7195,,,,,,,,,
39223089,Bright apartment in Athens,37.9563,23.7192,,,,,,,,,
39223163,Renovated floral apartment in the heart of Athens!,37.98691,23.73122,,,,,,,,,
39224769,Dream house in the heart of Athens!!!!!!,37.98691,23.73122,,,,,,,,,
39226848,"Penthouse studio near metro, close to city centre!",37.99853,23.77414,,,,,,,,,
39232659,"Sunny and Cozy Apartment, downtown, 1' Bus Station",38.00052,23.7392,,,,,,,,,
39236076,Estia Rooftop Big Terrace Great View,37.964,23.72573,,,,,,,,,
39236650,Stylish apartment  in the cosmopolitan Kolonaki,37.97919,23.73693,,,,,,,,,
39240335,Superior Room with City View - Emporikon Athens,37.97658,23.72814,,,,,,,,,
39241695,Superior Room with Acropolis View-Emporikon Athens,37.9768,23.72703,,,,,,,,,
39241951,Executive Suite Acropolis View - Emporikon Athens,37.97617,23.72713,,,,,,,,,
39242169,Exceptional HiEnd Studio in Kolonaki Heart,37.97984,23.74574,,,,,,,,,
39242319,Family Room with City View - Emporikon Athens,37.9775,23.72837,,,,,,,,,
39244347,Penthouse Suite in the Artist's Quarter,37.98198,23.71496,,,,,,,,,
39244866,A modern rustic cosy apartment at the foot of ...,37.97857,23.74073,,,,,,,,,
39245502,"Spacious 4th floor, 3BDRs apt, 1 stop to Acropolis",37.96187,23.72443,,,,,,,,,
39251016,Cozy place in pangrati,37.97165,23.74722,,,,,,,,,
39252083,Neapoli Exarcheia Athens Greece,37.98833,23.7471,,,,,,,,,
39255810,Anthony's Dream near metro,38.00693,23.72687,,,,,,,,,
39261156,Marilena's apartment,37.98735,23.74977,,,,,,,,,
39263271,Athens Imperial Suites - Luxury Living [ΙΙ],37.97615,23.73481,,,,,,,,,
39266396,“Candy” apartment close to Koukaki neighbourhood,37.96214,23.72802,,,,,,,,,
39266465,Athens Imperial Suites - Luxury Living [ΙΙΙ],37.97685,23.73277,,,,,,,,,
39269503,Just a Central Apartment * Top Location *,37.97789,23.73012,,,,,,,,,
39270898,30,37.99581,23.71981,,,,,,,,,
39274256,Magnolia -  Superior 2nd floor Apartment,37.96369,23.72215,,,,,,,,,
39275584,Idea Home 2,37.98258,23.76058,,,,,,,,,
39283031,Idea Home,37.98384,23.76027,,,,,,,,,
39285663,Pop art apartment at Koukaki,37.96172,23.71983,,,,,,,,,
39286967,"Welcome To MAVILIS,5 min to Metro & Airport Bus -",37.98297,23.75833,,,,,,,,,
39287384,Right next to Acropolis museum relaxing apartment.,37.96866,23.72913,,,,,,,,,
39287647,Comfortable and safe staying  in Athens,37.95483,23.72796,,,,,,,,,
39290429,Secret Oasis,37.98506,23.7177,,,,,,,,,
39301786,Cozy Bedroom in Kipseli,37.99808,23.74189,,,,,,,,,
39308275,Private room at city center No 3,37.98655,23.72991,,,,,,,,,
39308613,9th floor studio!,37.9888,23.7594,,,,,,,,,
39309356,Private room at city center No 7,37.98805,23.72835,,,,,,,,,
39310044,Mihai,38.00252,23.73768,,,,,,,,,
39313280,Black bear Athens,37.98697,23.73218,,,,,,,,,
39314235,Private room at city center No 8,37.98812,23.7288,,,,,,,,,
39314551,Private room at city center No 4,37.98842,23.7281,,,,,,,,,
39316095,❤ 50 meters  to Acropolis Museum ❤,37.9675,23.72506,,,,,,,,,
39316508,Denaxas Apartments close to the Heart of Athens!,37.9647,23.71874,,,,,,,,,
39319800,PAGRATI  APARTMENT 21,37.96455,23.75082,,,,,,,,,
39323421,Anna Big Family Apartment,37.99081,23.72819,,,,,,,,,
39331586,Demetra - Koukaki center apartment,37.96227,23.7198,,,,,,,,,
39333042,Thalia - Athens center apartment,37.98451,23.76287,,,,,,,,,
39333722,Gorgeous apartment close to everything,37.96196,23.72498,,,,,,,,,
39333875,Acrópolis View Urban Penthouse,37.9555,23.72337,,,,,,,,,
39337483,Home in Attiki,37.99921,23.72089,,,,,,,,,
39343785,"950 m to Acropolis, Ermou street",37.97705,23.73285,,,,,,,,,
39345767,Luxury Double Room with Balcony,37.97697,23.7276,,,,,,,,,
39346356,Standard Double Room with Balcony,37.97673,23.72741,,,,,,,,,
39347829,City Oasis,37.96476,23.70822,,,,,,,,,
39348895,Park View Apartment Near Acropolis,37.96383,23.72954,,,,,,,,,
39350798,Acropolis View Home Ladies Hostel 3,37.97823,23.72952,,,,,,,,,
39352280,Fully renovated gem in Athens city centre,37.98746,23.72011,,,,,,,,,
39353772,super bright and convenient apartment,37.97765,23.72538,,,,,,,,,
39355787,Loft with large terrace next to Kerameikos Metro,37.97952,23.70755,,,,,,,,,
39356473,New Cozy Clean Flat Close to the Center and Park,37.99796,23.74494,,,,,,,,,
39357687,Cozy apartment/Athens/3 Bedrooms/2 Bathrooms,38.00981,23.73673,,,,,,,,,
39360895,Sunny cozy apartment with the beautiful balcony,37.96612,23.73336,,,,,,,,,
39361911,Sunny studio Acropolis & Lykavitos beautiful view,37.967,23.7345,,,,,,,,,
39361915,Comfort Gazi Apartment- 5min to the main subway!,37.978,23.70593,,,,,,,,,
39364601,ATHENS STUDIO ACROPOLIS KERAMEIKOS. CHRISTMAS ATH.,37.9807,23.71655,,,,,,,,,
39364898,Novel Acropolis Apartment,37.96275,23.72134,,,,,,,,,
39373527,COZY STUDIO NEAR ACROPOLIS,37.97526,23.73202,,,,,,,,,
39376012,NEW! Kolonaki Luxe 75m2 Flat – Ploutarchou,37.97776,23.74453,,,,,,,,,
39379052,NEW! Kolonaki Luxe 50m2 Flat - Tsakalof,37.97857,23.74101,,,,,,,,,
39379694,NEW! Kolonaki Luxe 55m2 Flat - Charitos,37.97809,23.74402,,,,,,,,,
39380533,Lovely  apartment close to Acropolis by GHH,37.96634,23.72499,,,,,,,,,
39381825,Acropolis View Home Ladies Hostel 1,37.9784,23.72961,,,,,,,,,
39383167,Office spaces for professional use,37.97908,23.73126,,,,,,,,,
39383347,Acropolis View Home Ladies Hostel 2,37.97835,23.73091,,,,,,,,,
39386108,One bedroom apartment with kitchenette facilities,37.98481,23.7359,,,,,,,,,
39388542,ELLEGANT and CLEAN ROOM,37.95509,23.72745,,,,,,,,,
39389464,SUNNY AND CLEAN ROOM IN ATHENS,37.95525,23.72745,,,,,,,,,
39401130,Cosy apartment at Square of philosopher Platon,37.98873,23.71116,,,,,,,,,
39403472,Luxury Studio in Historical Center-Syntagma/Plaka,37.97566,23.73045,,,,,,,,,
39403825,Minimal  Διαμπερές  Διαμέρισμα 52 τ.μ,38.01066,23.73189,,,,,,,,,
39403863,Fiot Apartment,37.98956,23.7588,,,,,,,,,
39404967,Minimal apartment in central Athens-Acropolis view,37.99541,23.72254,,,,,,,,,
39405140,Chic Penthouse for 4 ppl in Kolonaki,37.9807,23.74738,,,,,,,,,
39420697,Backyard on Lycabettus Hill,37.98667,23.74469,,,,,,,,,
39427036,CHARITOS KOLONAKI BLISS,37.97922,23.74391,,,,,,,,,
39430632,Elegant flat with spacious private balcony,38.02131,23.74523,,,,,,,,,
39433941,"Magnificent 101m² homm Apartment, 4th",37.9634,23.73197,,,,,,,,,
39441545,Athens Studio,37.98733,23.72391,,,,,,,,,
39442828,Ahtens Center Omonoia Marni Apt No11 Room No2,37.98888,23.72849,,,,,,,,,
39449594,"Calm, comfy & close to Acropolis' Museum",37.96474,23.72279,,,,,,,,,
39449710,Philoxenia Guest House N.Kosmos,37.95424,23.72291,,,,,,,,,
39455294,STUDIO NEAR ACROPOLIS,37.97537,23.73281,,,,,,,,,
39460781,Cozy flat located close to Athens City Centre!!,38.00599,23.73906,,,,,,,,,
39461941,"Sophisticated, quiet apartment near Metro Station",37.99239,23.77199,,,,,,,,,
39462693,Blue White and Cosy,37.98503,23.76645,,,,,,,,,
39476638,ATHENS STUDIO ACROPOLIS KERAMIKOS .,37.9828,23.7147,,,,,,,,,
39483687,Thissio Colorful Apartment,37.97426,23.71413,,,,,,,,,
39496753,κυρ Κώστας,38.00173,23.74192,,,,,,,,,
39497594,Minimal apartment in the shadow of the Acropolis,37.96691,23.72565,,,,,,,,,
39504983,Single Bed in 4-Bed Mixed Dormitory Room,37.97755,23.72864,,,,,,,,,
39505481,Single Bed in 6-Bed Female Dormitory Room with Balcony,37.97814,23.72897,,,,,,,,,
39505594,Single Bed in 8-Bed Mixed Dormitory Room,37.97688,23.72885,,,,,,,,,
39513802,City View by Urban Stripes Athens,37.96523,23.72732,,,,,,,,,
39514209,Cozy Living by Urban Stripes Athens,37.96629,23.72666,,,,,,,,,
39517407,"Mind-blowing Athens View Apt, Acropolis",37.96749,23.72388,,,,,,,,,
39518108,Cozy 2-Bedroom Apartment near Acropolis,37.96315,23.72394,,,,,,,,,
39518637,Strict Hygiene Policy-Great Apt Under Acropolis,37.96755,23.72675,,,,,,,,,
39518836,Stay next to the Acropolis. Explore the city.,37.96713,23.72598,,,,,,,,,
39523366,Wonderful Nordic design Apt in Athens,37.97114,23.74875,,,,,,,,,
39524167,The Athens Green Suites - Comfort Suites,37.97652,23.72936,,,,,,,,,
39524331,Family Maisonette by Urban Stripes Athens,37.96677,23.72575,,,,,,,,,
39525644,Beautiful apt with balcony & Wifi,37.9705,23.744,,,,,,,,,
39528090,The Athens Green Suites - Homy Suites,37.97684,23.72869,,,,,,,,,
39528217,The Athens Green Suites - Acropolis View Suites,37.97683,23.72901,,,,,,,,,
39528355,The Athens Green Suites - Junior Suites,37.97677,23.73011,,,,,,,,,
39529827,Betty's sunny apartment 15mn from center of Athens,37.98433,23.71104,,,,,,,,,
39530495,Intimate inspiration with a touch of luxury.,37.96408,23.72505,,,,,,,,,
39538370,"Vanna's home, Hilton area, airport pick up.",37.97314,23.75306,,,,,,,,,
39541292,The Loft  by Urban Stripes Athens,37.96681,23.72743,,,,,,,,,
39541786,Cozy Elegant & Quiet City center appartment,38.00152,23.71275,,,,,,,,,
39542549,Acropolis Suite ΙΙ by Urban Stripes Athens,37.96552,23.72551,,,,,,,,,
39543177,Stylish and Bright Apartment in Athens Centre!,37.9993,23.73392,,,,,,,,,
39543328,Acropolis Suite I by Urban Stripes Athens,37.96559,23.72618,,,,,,,,,
39544001,Acropolis Maisonette by Urban Stripes Athens,37.96562,23.72578,,,,,,,,,
39544858,"Cozy, central place! Free tour in Athens!",37.98252,23.72857,,,,,,,,,
39546014,Vibrant & Quiet  app  10’ walks from ACROPOLIS,37.96244,23.72741,,,,,,,,,
39546940,Acropolis Designers Penthouse  by Urban Stripes,37.96567,23.72745,,,,,,,,,
39547495,Stay central Athenian flat,37.98694,23.7432,,,,,,,,,
39552248,Athens Center Studio Stadium Pagrati,37.97317,23.74531,,,,,,,,,
39554375,Nice aura,37.99586,23.7604,,,,,,,,,
39554965,"Adorable ,Hip & Modern Apartment in Ano Petralona",37.96926,23.71012,,,,,,,,,
39554972,"charming, old oasis with huge garden terrace",37.98556,23.76432,,,,,,,,,
39556519,Spacious Apartment in Historic Center,37.97371,23.71323,,,,,,,,,
39565943,Central Syntagma Square Studio in Athens - Shell,37.97566,23.73096,,,,,,,,,
39566812,Central A Boutique Suites,37.98765,23.72805,,,,,,,,,
39567854,Stylish entire appartment in the heart of Athens,38.0041,23.71265,,,,,,,,,
39569159,Urban Downtown Studio Space 2,37.95963,23.73489,,,,,,,,,
39570114,Junior Suite with City View - Emporikon Athens,37.97612,23.7268,,,,,,,,,
39580271,Abyssinia downtown modern retro flat,37.97604,23.72441,,,,,,,,,
39581489,The Green Side apartment,37.97908,23.74444,,,,,,,,,
39584132,Two bedroom apartment 3 minutes to metro,38.00875,23.72602,,,,,,,,,
39584411,Athens Center Omonoia Marni Apt No11,37.98693,23.72895,,,,,,,,,
39584461,Small modern studio apartment 3 mins to metro,38.01023,23.72772,,,,,,,,,
39584638,Ahtens Center Omonoia Marni Apt No11 Room No1,37.98732,23.72695,,,,,,,,,
39591207,SAPFO,37.98123,23.72349,,,,,,,,,
39598620,The Central Boutique Apartment (near Acropolis),37.97498,23.73203,,,,,,,,,
39600750,Romantic apartment near Acropolis,37.96613,23.73053,,,,,,,,,
39602412,Island-style studio apartment in historic Athens,37.98297,23.71778,,,,,,,,,
39605041,Urban Shiny Studios 3 @ 200m metro Victoria,37.99611,23.73166,,,,,,,,,
39608714,Casa de Gargaretta (Akropolis - Koukaki ),37.96532,23.72555,,,,,,,,,
39609742,Διαμέρισμα με καναπέ και κουζίνα,38.00073,23.72834,,,,,,,,,
39609855,Διαμέρισμα δύο υπνοδωματίων,38.00163,23.72951,,,,,,,,,
39610001,Διαμέρισμα στο κέντρο της Αθήνας,38.00221,23.72987,,,,,,,,,
39610067,Διαμέρισμα στο κέντρο της Αθήνας,38.00138,23.72991,,,,,,,,,
39616565,Spacious Gorgeous Aprt DownTown Athens!,37.99507,23.74618,,,,,,,,,
39618161,[Bonni] - Newly build in downtown neighborhood  #2,38.00953,23.73328,,,,,,,,,
39620859,"The Escape Boutique Apartment (Central, Metro)",37.95627,23.71715,,,,,,,,,
39620901,Market Loft with Unique Acropolis View,37.98115,23.72564,,,,,,,,,
39621931,Acropolis Flat Koukaki,37.96408,23.72817,,,,,,,,,
39622401,A cozy suite near the Acropolis.,37.96747,23.71225,,,,,,,,,
39625111,THE CONTINENTAL- in the historic heart of Athens,37.97928,23.72087,,,,,,,,,
39626544,PHILEAS FOGG- AROUND THE WORLD FOREVER,37.97921,23.72206,,,,,,,,,
39626790,Apartment close to Acropolis and the Athens center,37.9572,23.7269,,,,,,,,,
39629741,Unforgettable holidays two steps from Acropolis 9,37.98002,23.72311,,,,,,,,,
39631513,The Athens Green Suites-AcropolisView Master Suite,37.97662,23.73061,,,,,,,,,
39633161,S&K The Luxury Suite in Athens Center,37.97725,23.75668,,,,,,,,,
39633349,S&K Large apartment in the center of Athens,37.98717,23.7457,,,,,,,,,
39633941,S&K Luxury Studio in the Center of Athens,37.98166,23.73719,,,,,,,,,
39638907,Ivannas dream house,37.99957,23.72562,,,,,,,,,
39643204,"RITA'S PENTHOUSE - FAMILY Quarters, Athens Center",37.99702,23.73479,,,,,,,,,
39656993,Ermou Elegant Suite - City View by Living-Space,37.97653,23.72788,,,,,,,,,
39657532,Apartment Mets,37.96734,23.73863,,,,,,,,,
39657954,Ermou Elegant Suite King Size Bed by Living-Space,37.97653,23.72788,,,,,,,,,
39660667,Prince Oliver Grand Apartment,37.97784,23.73955,,,,,,,,,
39662801,Cozy flat near The Acropolis,37.99222,23.73286,,,,,,,,,
39665688,The Kalliroe Penthouse for work or leisure travel.,37.96171,23.72482,,,,,,,,,
39680238,Cheap quiet room in the centre of Athens,37.98822,23.74262,,,,,,,,,
39687393,"Μεζονέτα 107 τ. μ , σε άριστη κατάσταση, 3 επίπεδα",37.99735,23.72914,,,,,,,,,
39688632,Cheap quiet room in the heart centre of Athens,37.9881,23.74116,,,,,,,,,
39690645,Cheap room in the heart of Athens,37.98617,23.74098,,,,,,,,,
39691543,Cheap room in the heart of Athens,37.98641,23.74233,,,,,,,,,
39706855,"RITA'S PENTHOUSE - MASTER Quarters, Athens Center",37.99766,23.7351,,,,,,,,,
39709705,Art Pantheon Deluxe Suite in Plaka ️,37.9729,23.73344,,,,,,,,,
39709711,Art Pantheon Superior Suite in Plaka ️,37.97123,23.73308,,,,,,,,,
39709712,Art Pantheon Apartment (2 Bdr) • Acropolis area🏛️,37.97124,23.73281,,,,,,,,,
39709715,Art Pantheon Apartment (3 Bdr) • Acropolis area🏛️,37.97141,23.7334,,,,,,,,,
39711945,Luxury Penthouse on Akadimias with 2 Bed & 2 Bath,37.98534,23.73178,,,,,,,,,
39713254,"[Bonni] -Next to Kallimarmaro , 7 min from metro!",37.97153,23.74387,,,,,,,,,
39713580,Toni's-Lovely Central 4BD Apartment 3' From Metro,37.98581,23.72547,,,,,,,,,
39714134,"Sweet, cozy apartment close to city center.",37.99007,23.74672,,,,,,,,,
39714600,(Mars) Plenty apartments,37.98045,23.72433,,,,,,,,,
39715090,(Sirius) Plenty apartments,37.98048,23.7247,,,,,,,,,
39715624,Toni's - 3BD Amazing Apartment 3' From Metro,37.98437,23.72705,,,,,,,,,
39715998,Spacious 2Bedroom apartment near Acropolis,37.96423,23.72345,,,,,,,,,
39716272,(Andromeda) Plenty apartments,37.97936,23.72615,,,,,,,,,
39716297,"Modern 45m² homm Apartment in Vitonos str, Gazi",37.97567,23.7124,,,,,,,,,
39717101,Stylish homm 1BD Apartment in Agiou Louka str 4ppl,38.01373,23.73349,,,,,,,,,
39717339,(Bellatrix) Plenty apartments,37.97897,23.72417,,,,,,,,,
39726763,Athens flat,37.98856,23.74155,,,,,,,,,
39736207,Fabulous 3 bdrm Apt in Koukaki,37.96382,23.72311,,,,,,,,,
39736781,Toni's-4 BD Shiny Apartment 3' From Metro,37.98557,23.7263,,,,,,,,,
39738822,"Plaka, Apartment in the old historical neighbo...",37.97193,23.73118,,,,,,,,,
39739990,50 M Kerameikos Metro Cosy Luxury Apartment,37.97731,23.71114,,,,,,,,,
39741409,30m² homm Apartment in the center of Athens ⚠️,38.01493,23.7251,,,,,,,,,
39743044,Artower Lofts - 7th floor,37.98165,23.72605,,,,,,,,,
39745315,ΠΟΛΥΤΕΛΕΣ ΚΑΙΝΟΥΡΓΙΟ ΔΙΑΜΕΡΙΣΜΑ 90ΤΜ,38.01954,23.73792,,,,,,,,,
39746159,Welcome to your cozy apartment away from home! !,37.99634,23.71407,,,,,,,,,
39746538,Kyvleli luxury Suites - 2nd Floor Deluxe Apartment,37.9774,23.72389,,,,,,,,,
39747230,(Capella) Plenty apartments,37.97999,23.72469,,,,,,,,,
39748921,(Borealis) Plenty apartments,37.9789,23.72486,,,,,,,,,
39749508,(Amber) Plenty apartments at Psyri,37.97859,23.72463,,,,,,,,,
39749940,(Pegasus) Plenty apartments,37.9806,23.72424,,,,,,,,,
39750140,Downtown Athenian stylish and spacious apartment,37.98424,23.71892,,,,,,,,,
39753485,MIRON APARTMENT IN ATHENS vipgreece,37.99668,23.72818,,,,,,,,,
39759831,Athens Comfy Studio,37.97587,23.75176,,,,,,,,,
39762001,"Stylish Apartment, Acropolis view, huge veranda",37.9779,23.72537,,,,,,,,,
39762222,Luxury Junior Suite near Koukaki,37.96159,23.7192,,,,,,,,,
39764306,Cozy apartment into the heart of Exarcheia,37.98631,23.73567,,,,,,,,,
39764478,Double Room,37.98538,23.72386,,,,,,,,,
39764577,Deluxe One Bedroom Suite Near Koukaki,37.96168,23.71961,,,,,,,,,
39765238,Welcoming Koukaki Hideaway by Cloudkeys,37.96185,23.72391,,,,,,,,,
39767531,Explore Athens from the Historical center.,37.96512,23.72915,,,,,,,,,
39769523,“Olympic Spirit” Apt in N. Kosmos neighbourhood,37.95603,23.72756,,,,,,,,,
39788332,Eternal Luxury Suites - Nefeli with Acropolis View,37.97886,23.72736,,,,,,,,,
39788683,Eternal Luxury Suites - Andromeda Suite,37.97769,23.72687,,,,,,,,,
39788723,Stylish house in the heart of Athens,37.96615,23.73498,,,,,,,,,
39788870,Eternal Luxury Suites - Pluto Suite,37.97777,23.72699,,,,,,,,,
39789092,Center of Athens kolonaki,37.97768,23.74979,,,,,,,,,
39790723,Thisio Aprt one Breath from Acropolis!,37.97438,23.71869,,,,,,,,,
39790765,Kyveli Luxury Suites-Penthouse with Acropolis View,37.97713,23.72428,,,,,,,,,
39791980,One Bedroom Fully Furnished Apartment 48m2/ 2nd floor,37.98946,23.76892,,,,,,,,,
39796446,"Sunny apartment, view of Lykavitos and Filopappou",37.96832,23.73227,,,,,,,,,
39796630,Cozy place in the center of Athens,37.96647,23.71385,,,,,,,,,
39808604,"Pari's Studio, City center, Acropolis view",37.97033,23.71226,,,,,,,,,
39813096,Χορογραφίο,37.97619,23.73012,,,,,,,,,
39814462,Modern apartment for 4 people in Athens,37.9978,23.76065,,,,,,,,,
39815178,Gina's modern and stylish studio.,37.99063,23.7579,,,,,,,,,
39817032,The Lemon Yard House in Athens,37.96537,23.74897,,,,,,,,,
39822459,"Studio 56, Kypseli",37.99866,23.74493,,,,,,,,,
39824372,Awarded Penthouse Loft in Historical Athens,37.98341,23.71983,,,,,,,,,
39825047,Acropolis view-central sunny penthouse,37.98358,23.72073,,,,,,,,,
39825822,NB Central Great Quiet Safe Private double room 3,37.96563,23.72492,,,,,,,,,
39826082,Modern apartment in the artistic center of Athens,37.98459,23.71936,,,,,,,,,
39826117,Near Center Cool and quiet  Apartment,38.00573,23.73347,,,,,,,,,
39826750,Anna's 44 KOLONAKI Square CENTRAL!!!,37.97826,23.74374,,,,,,,,,
39835487,Private room in shared apartment 2 mins to metro,38.01536,23.72755,,,,,,,,,
39849809,Pinacota Flagship Suite 265m2,37.99171,23.73643,,,,,,,,,
39850145,Odyssey Res - Nausicaa 5th floor Rooftop w/terrace,37.96762,23.75392,,,,,,,,,
39852292,Anette 5/Athens,37.99371,23.72612,,,,,,,,,
39854822,Romantic Olympic Journey in Athens,37.96837,23.74227,,,,,,,,,
39857110,Single Bed in 4-Bed Female Dormitory Room,37.97886,23.72868,,,,,,,,,
39865615,Artist's Studio and Apartment (sunny 145m2),38.00183,23.73535,,,,,,,,,
39866630,Mets lifetime experience,37.96642,23.7386,,,,,,,,,
39877709,Elegant apartment,37.96774,23.73557,,,,,,,,,
39880107,"Deluxe Suite in Koukaki, Athens",37.96018,23.71968,,,,,,,,,
39880438,ZINNI APARTMENTWITH PATIO KOUKAKI,37.96323,23.72259,,,,,,,,,
39880804,New apartment next to metro station.near Acropolis,37.95838,23.73533,,,,,,,,,
39884069,Kolonaki 1 bedroom top location cosy flat.,37.97965,23.74282,,,,,,,,,
39884575,Eureka! Open plan flat + balcony in great location,37.9969,23.73186,,,,,,,,,
39885481,Superb  suite  on Aiolou street,37.98282,23.7298,,,,,,,,,
39886383,ZAKYNTHOS SUITE LUXURY APT IN THE HEART OF ATHENS,37.9759,23.73132,,,,,,,,,
39886586,Little privacy,38.00639,23.72966,,,,,,,,,
39889343,Cosy studio at Pangrati near the center of Athens,37.96767,23.75305,,,,,,,,,
39902727,Cute studio in central Athens,38.00016,23.7205,,,,,,,,,
39904658,"N-Place, Center, Quite, Wonderful View!",37.97776,23.72901,,,,,,,,,
39904727,New! Elegant Apartment {Acropolis View} 1' metro,37.97852,23.71246,,,,,,,,,
39908383,Triple Room,37.98397,23.72389,,,,,,,,,
39908451,Light and Bright Apt w/Balcony + Parking,37.96286,23.72064,,,,,,,,,
39908900,Single Room,37.98382,23.72332,,,,,,,,,
39909096,Suite,37.9855,23.72469,,,,,,,,,
39910618,One Bedroom Fully Furnished Apartment 42m2 2nd Floor,37.98868,23.76773,,,,,,,,,
39910771,One Bedroom Fully Furnished Apartment 42m2 4th Floor,37.98872,23.76736,,,,,,,,,
39912880,Kyveli Luxury Suites-1st Apartment with hot tub,37.97895,23.7244,,,,,,,,,
39913290,Kyveli Luxury Suites - Ground Floor Apartment,37.97708,23.72278,,,,,,,,,
39917463,Apartment one breath from the Acropolis,37.96759,23.73127,,,,,,,,,
39921591,Mairis hospitality,38.00339,23.73549,,,,,,,,,
39921597,Spacious bedroom #2 in a central shared apartment,37.98954,23.72802,,,,,,,,,
39921739,Luxury Designer Apartment in Monastiraki Athens,37.97649,23.72356,,,,,,,,,
39930613,Odyssey Res - Scylla & Charybdis both in one aptm,37.96746,23.75376,,,,,,,,,
39933082,"The Burton Classy 1BR in Plaka, Athens",37.97184,23.73225,,,,,,,,,
39935060,"Luxury Junior Suite in Koukaki, Athens",37.96153,23.71904,,,,,,,,,
39935356,Historic Plaka - Superior Apartment Alkmene,37.97346,23.7307,,,,,,,,,
39935818,"Deluxe Junior Suite in Koukaki, Athens",37.9611,23.72099,,,,,,,,,
39936007,Historic Plaka - Deluxe Apartment Isavela,37.97371,23.73037,,,,,,,,,
39937091,"Deluxe Two Bedroom Suite in Koukaki, Athens",37.96135,23.71896,,,,,,,,,
39939701,Sunny apartment with beautifull view,37.99652,23.75034,,,,,,,,,
39941695,Stunning Central Apartment,37.98089,23.76141,,,,,,,,,
39947966,Modern Apartment,37.97136,23.74992,,,,,,,,,
39948183,"Sunny cozy apt,Acropolis & Filopappoy balcony view",37.96565,23.72547,,,,,,,,,
39950170,Athens. Center. Near the Аmbelokipi metro,37.99151,23.75752,,,,,,,,,
39959318,"Athens Central Cozy Studio, City Link",37.97783,23.73557,,,,,,,,,
39962059,New apartment next to metro station near Acropolis,37.95938,23.73642,,,,,,,,,
39963236,Central Cozy Cute Studio 1BR!,37.99017,23.75934,,,,,,,,,
39964702,Kallimarmaro New Apartments Blue R,37.96797,23.74248,,,,,,,,,
39965032,Kallimarmaro New Apartments  Rustic L,37.9688,23.74247,,,,,,,,,
39977188,Toni's - Airy Apartment 3' From Metro,37.98461,23.72339,,,,,,,,,
39977924,Toni's - 2 BD Lovely Apartment 3' From Metro,37.9862,23.72202,,,,,,,,,
39978668,Toni's - Cute Apartment in Athens Center,37.98477,23.72278,,,,,,,,,
39979004,Toni's - Adorable Central Studio,37.98492,23.7239,,,,,,,,,
39979473,Toni's - Home Sweet Home 3' From Metro,37.98502,23.72238,,,,,,,,,
39980872,"""Ma Maison Downtown Loft"", Short walk to Acropolis",37.97918,23.71412,,,,,,,,,
39980896,Toni's - Local Apartment Close To Metro,37.98503,23.724,,,,,,,,,
39981260,ZAKYNTHOS SUITE LUXURY APT IN THE HEART OF ATHENS,37.97743,23.73002,,,,,,,,,
39981343,Toni's - Greek Breeze 2BD Home Close To Metro,37.98439,23.72229,,,,,,,,,
39985892,Cozy Flat near Acropolis and Beach,37.96114,23.73102,,,,,,,,,
39986238,Home Sweet Studio,38.02227,23.72848,,,,,,,,,
39987127,Athens Spirit 49 Katechaki apartment,37.99519,23.77143,,,,,,,,,
39999680,Hidden Gem Apartment in Athens Heart,37.96799,23.72957,,,,,,,,,
40019140,STUDIO WITH GARAGE,37.98778,23.72303,,,,,,,,,
40019904,Luxury retreat in the heart of Athens,37.96475,23.72792,,,,,,,,,
40022055,Koukaki Olympiou Apartment,37.96236,23.72172,,,,,,,,,
40024947,Delightful Brand New APT/ 4P Downtown Athens!,37.96617,23.7496,,,,,,,,,
40031317,"Studio in Athens,Kolonaki,next to the funicular.",37.97885,23.74335,,,,,,,,,
40040152,❤ of Centre of athens☀Walk Score 87☀,38.00262,23.7467,,,,,,,,,
40042598,Studio with yard - Athens center Pedio Areos,37.99529,23.73707,,,,,,,,,
40044884,Toni's - Happy 1BD Apartment Close to Metro,37.98508,23.72285,,,,,,,,,
40045667,Toni's -  Dreamy Studio 3' From Metro,37.98616,23.72277,,,,,,,,,
40047502,Destination Acropolis apt4,37.96311,23.71803,,,,,,,,,
40048307,Toni's - Enjoyable Apartment Close To Metro,37.98496,23.72227,,,,,,,,,
40050773,Cozy Acropolis Studio and Terrace,37.96702,23.7298,,,,,,,,,
40053433,Nice Stylish & Elegant Apartment in Athens,37.97267,23.74435,,,,,,,,,
