wkt_geom,fid,BTKS_BIOTO,BTKS_CODE,BTKS_DATE_,BTKS_DAT00,BTKS_ACTIF,BTKS_URL_F,BTKS_ORIGI,BTKS_NUM_O,TRIA_ID,BTKS_TRIAG,CCAD_ID,BTKS_COMMU,BTKS_ANCIE,SECC_ID,BTKS_SECTI,BTKS_MILIE,MAP_LABEL,MI_PRINX,waterways,Area,wet_types
"MultiPolygonZ (((71814.81587849090283271 73544.10347679903497919 0, 71811.67280738598492462 73542.2230465987813659 0, 71809.79191444131720345 73542.53311753604793921 0, 71809.79191444131720345 73545.36376512474089395 0, 71810.73236091365106404 73548.19441271341929678 0, 71812.92673601576825604 73550.07484291367291007 0, 71816.38328927813563496 73552.58541727677220479 0, 71821.72073548515618313 73555.72613580273173284 0, 71822.03421764260565396 73554.46584747702581808 0, 71821.09377117027179338 73552.89548821405333001 0, 71817.95070006535388529 73550.07484291367291007 0, 71816.38328927813563496 73545.99390928758657537 0, 71814.81587849090283271 73544.10347679903497919 0)))",2747,BK_070108191,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108191.pdf,F,27,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108191 (BK08),F_BK_070108191,,61.98,Fens
"MultiPolygonZ (((69544.63584098438150249 73946.94563805032521486 0, 69539.47988444745715242 73952.89699958835262805 0, 69538.68792952338117175 73958.45827188272960484 0, 69541.06379429559456185 73961.62899727358308155 0, 69564.08823380692047067 73968.38054187556554098 0, 69567.66028049570741132 73962.42918033752357587 0, 69566.86007604117912706 73958.45827188272960484 0, 69563.69225634488975629 73955.67763573554111645 0, 69559.32000520155997947 73954.08727189597266261 0, 69554.95600358871161006 73950.91654650511918589 0, 69551.77993436195538379 73947.34572958228818607 0, 69547.81191021113772877 73946.15545727468270343 0, 69544.63584098438150249 73946.94563805032521486 0)))",2734,BK_070108166,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108166.pdf,F,6,616,STRASSEN,10,BERTRANGE,BERTRANGE,35,BEAUFORT,O,BK_070108166 (BK08),F_BK_070108166,,383.844,Fens
"MultiPolygonZ (((70212.00635606385185383 72739.00928930610825773 0, 70210.89266945187409874 72738.08907878259196877 0, 70211.21440113977587316 72734.21819321079237852 0, 70211.46188705354870763 72733.87811540861730464 0, 70211.7011234368692385 72733.54803989474021364 0, 70211.76711968053132296 72733.45801930004381575 0, 70211.76711968053132296 72731.59759367638616823 0, 70208.84678589801478665 72729.73716805272852071 0, 70204.32604320644168183 72729.73716805272852071 0, 70201.14172444923315197 72731.06747239653486758 0, 70201.01798149234673474 72731.18749985612521414 0, 70198.17189348395913839 72730.75740145925374236 0, 70197.69342071733262856 72727.87674242907087319 0, 70195.5897904502635356 72724.45595983073872048 0, 70195.56504185887752101 72724.42595296584477182 0, 70191.58876817760756239 72723.89583168597891927 0, 70187.60424496585619636 72726.55644037357706111 0, 70186.01208558725193143 72728.40686370893672574 0, 70181.49134289567882661 72730.79741061244567391 0, 70179.18972389759437647 72731.70761884767853189 0, 70174.05851595204148907 72733.71807879582047462 0, 70167.68987843762442935 72737.96905132300162222 0, 70167.15365895777358674 72743.2802664098853711 0, 70169.81000776559812948 72749.12160277663497254 0, 70169.9749983747897204 72749.14160735323093832 0, 70169.9749983747897204 72749.14160735323093832 0, 70171.17942982181557454 72750.09182474165572785 0, 70171.13818216952495277 72750.98202840029262006 0, 70187.86822994054818992 72768.76609699630353134 0, 70192.64470807636098471 72775.13755464291898534 0, 70198.48537564139405731 72776.20779949093412142 0, 70204.86226268627797253 72771.15664389982703142 0, 70206.98239201426622458 72766.64561187686922494 0, 70208.84678589801478665 72757.88360732674482279 0, 70210.43894527661905158 72749.38166227241163142 0, 70211.76711968053132296 72745.67081331339431927 0, 70212.03110465522331651 72739.02929388271877542 0, 70212.00635606385185383 72739.00928930610825773 0)))",2741,BK_070108077,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108077.pdf,F,20,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108077 (BK08),F_BK_070108077,,1507.406,Fens
"MultiPolygonZ (((71071.73117285790794995 73144.61208212799101602 0, 71068.94283156274468638 73141.82144369250454474 0, 71065.46977923945814837 73142.87168396392371505 0, 71063.84462173903011717 73144.72210729928337969 0, 71064.78506821136397775 73147.08264733789837919 0, 71065.49452783084416296 73148.50297227638657205 0, 71065.61002125726372469 73148.51297456468455493 0, 71068.34061583923175931 73148.85305236685962882 0, 71071.53318412689259276 73148.85305236685962882 0, 71072.25914280729193706 73148.40294939339219127 0, 71072.38288576417835429 73148.17289676250948105 0, 71072.07765313719573896 73148.08287616781308316 0, 71071.73117285790794995 73144.61208212799101602 0)),((71042.06586132702068426 73133.23948033177293837 0, 71039.22802284909994341 73133.23948033177293837 0, 71037.45437380039948039 73135.009885360734188 0, 71036.60467216311371885 73136.72027665989298839 0, 71039.03003411808458623 73139.39088763578911312 0, 71042.85781625109666493 73138.35064965266792569 0, 71044.25198689868557267 73134.5197732340748189 0, 71044.25198689868557267 73134.49976865746430121 0, 71042.06586132702068426 73133.23948033177293837 0)))",2742,BK_070108149,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108149.pdf,F,21,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108149 (BK08),F_BK_070108149,,75.862,Fens
"MultiPolygonZ (((72610.30160160003288183 73417.47450693084101658 0, 72606.92754364226129837 73417.99462592240888625 0, 72602.05207114094810095 73418.3647105894779088 0, 72600.55065659739193507 73418.3647105894779088 0, 72596.50838667243078817 73418.0346350756008178 0, 72596.42589136784954462 73418.3647105894779088 0, 72595.29570569495263044 73423.24582727950473782 0, 72596.42589136784954462 73428.49702863658603746 0, 72599.04924205383576918 73431.87780208172625862 0, 72604.30419295627507381 73439.74960297321376856 0, 72606.92754364226129837 73442.38020479591796175 0, 72608.80843658694357146 73445.7609782410581829 0, 72608.05772931515821256 73448.38157777544984128 0, 72607.67825091404665727 73452.51252284302609041 0, 72607.05128659914771561 73455.02309720613993704 0, 72613.68390908825676888 73461.14449764526216313 0, 72616.90947549777047243 73465.5755113618215546 0, 72618.93885999069607351 73461.14449764526216313 0, 72620.81150340491149109 73455.13312237743230071 0, 72624.56503976379462983 73452.88260751009511296 0, 72627.18839044979540631 73450.26200797570345458 0, 72627.18839044979540631 73447.26132148593023885 0, 72626.81716157913615461 73443.88054804080456961 0, 72624.18556136268307455 73441.63003317346738186 0, 72620.44027453425223939 73439.37951830614474602 0, 72616.68673817536910065 73437.87917506125813816 0, 72614.80584523070137948 73433.37814532661286648 0, 72613.68390908825676888 73426.61659843633242417 0, 72612.182494544700603 73421.74548403461812995 0, 72610.30160160003288183 73417.47450693084101658 0)))",2743,BK_070108183,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108183.pdf,F,23,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108183 (BK08),F_BK_070108183,,689.47,Fens
"MultiPolygonZ (((71980.21071466519788373 73635.05428430388565175 0, 71980.2684613784076646 73634.95426142089127097 0, 71973.56159311516967136 73626.66236442083027214 0, 71964.47886007971828803 73616.02993195876479149 0, 71956.16333337695687078 73604.82736906362697482 0, 71949.20897919994604308 73596.1253782433050219 0, 71945.35644847554794978 73591.04421578728943132 0, 71941.52866634252131917 73596.46545604548009578 0, 71946.57737898349296302 73604.03718828798446339 0, 71946.57737898349296302 73603.59708760282956064 0, 71947.58382169950345997 73603.59708760282956064 0, 71948.59851394596626051 73603.59708760282956064 0, 71949.60495666197675746 73603.59708760282956064 0, 71950.619648908439558 73603.59708760282956064 0, 71951.62609162445005495 73603.59708760282956064 0, 71952.6325343404605519 73603.59708760282956064 0, 71953.64722658692335244 73603.59708760282956064 0, 71953.64722658692335244 73604.60731872104224749 0, 71953.64722658692335244 73605.61754983926948626 0, 71953.64722658692335244 73606.62778095748217311 0, 71953.64722658692335244 73607.63801207570941187 0, 71953.64722658692335244 73608.64824319393665064 0, 71953.64722658692335244 73609.65847431214933749 0, 71953.64722658692335244 73610.66870543037657626 0, 71952.6325343404605519 73610.66870543037657626 0, 71951.62609162445005495 73610.66870543037657626 0, 71950.619648908439558 73610.66870543037657626 0, 71949.60495666197675746 73610.66870543037657626 0, 71948.59851394596626051 73610.66870543037657626 0, 71947.58382169950345997 73610.66870543037657626 0, 71946.57737898349296302 73610.66870543037657626 0, 71946.57737898349296302 73609.65847431214933749 0, 71946.57737898349296302 73608.64824319393665064 0, 71946.57737898349296302 73607.63801207570941187 0, 71941.92464380456658546 73613.52935988394892775 0, 71916.72232825204264373 73652.02816754767263774 0, 71913.79374493907380383 73657.00930712067929562 0, 71926.01129954897623975 73661.46032541383465286 0, 71952.30255312209192198 73671.89271210992592387 0, 71959.52914180426159874 73673.71312858039163984 0, 71959.03416997671592981 73672.49284940789220855 0, 71959.03416997671592981 73670.8924832800112199 0, 71960.63457888577249832 73666.50147871664375998 0, 71980.21071466519788373 73635.05428430388565175 0)))",172,BK_070108108,BK11,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108108.pdf,F,77,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108108 (BK11),F_BK_070108108,yes,2546.773,Shallow marshes
"MultiPolygonZ (((72774.03828215204703156 73846.08256284093658905 0, 72765.49176859643193893 73850.54358342238992918 0, 72751.20358184129872825 73851.19373216184612829 0, 72727.16445008351001889 73847.29283972513803747 0, 72658.30561934148136061 73828.45853085770795587 0, 72606.5150671193114249 73813.93520824723236728 0, 72601.78808616625610739 73811.56466592030483298 0, 72590.09025197527080309 73809.61421970196533948 0, 72583.59787150396732613 73807.67377577190927695 0, 72579.69584359681175556 73809.61421970196533948 0, 72580.34755650308215991 73812.86496339920267928 0, 72580.21556401572888717 73812.81495195771276485 0, 72580.22381354619574267 73812.82495424601074774 0, 72581.94796541213872842 73815.84564531237992924 0, 72588.64658414492441807 73818.22618992759089451 0, 72589.64477733046805952 73818.32621281058527529 0, 72607.62875373128918 73823.90748968155821785 0, 72657.00219352894055191 73838.20075966115109622 0, 72669.99520400201436132 73840.80135461894678883 0, 72680.38961238045885693 73844.05209831619868055 0, 72750.5518689350283239 73863.53655592308496125 0, 72765.49176859643193893 73868.73774583867634647 0, 72771.34068569193186704 73879.13012338157568593 0, 72771.67066691030049697 73879.41018745394831058 0, 72774.03828215204703156 73846.08256284093658905 0)))",173,BK_070108117,BK11,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108117.pdf,F,78,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108117 (BK11),F_BK_070108117,yes,2096.131,Shallow marshes
"MultiPolygonZ (((72670.34168428128759842 73500.91359592297521885 0, 72669.59097700951679144 73494.91222294344333932 0, 72664.7155045081890421 73488.91084996391145978 0, 72658.33036793285282329 73484.77990489633521065 0, 72654.95630997509579174 73480.27887516167538706 0, 72649.33013020199723542 73474.27750218214350753 0, 72646.32730111488490365 73466.3956990023580147 0, 72645.20536497244029306 73461.89466926769819111 0, 72644.45465770066948608 73458.51389582255796995 0, 72643.70395042888412718 73454.76303771034872625 0, 72639.57093566888943315 73452.51252284302609041 0, 72636.94758498288865667 73452.51252284302609041 0, 72635.73490400541049894 73454.39295304327970371 0, 72633.57352702513162512 73457.76372420012194198 0, 72630.94192680867854506 73461.14449764526216313 0, 72627.93909772156621329 73464.14518413503537886 0, 72624.93626863445388153 73468.2661269143136451 0, 72622.69239634959376417 73469.76647015920025297 0, 72620.54751843021949753 73470.36660745715198573 0, 72625.31574703557998873 73475.77784542703011539 0, 72629.81999066624848638 73480.27887516167538706 0, 72634.31598476645012852 73483.27956165144860279 0, 72638.44899952644482255 73481.02904678412596695 0, 72641.45182861355715431 73478.7785319167887792 0, 72644.45465770066948608 73481.39913145119498949 0, 72643.32447202777257189 73486.2802481412072666 0, 72640.32164294066024013 73488.53076300854445435 0, 72637.69829225467401557 73491.16136483123409562 0, 72633.57352702513162512 73493.03179274318972602 0, 72630.19121953690773807 73490.0311062534165103 0, 72624.18556136268307455 73485.14998956340423319 0, 72617.05796704602835234 73479.14861658387235366 0, 72610.68108000115898903 73478.02836029435275123 0, 72607.67825091404665727 73484.02973327388463076 0, 72605.42612909871968441 73487.41050671902485192 0, 72602.80277841271890793 73497.16273781076597515 0, 72602.29130752425407991 73496.57260280111222528 0, 72602.42330001160735264 73497.16273781076597515 0, 72608.80843658694357146 73507.29505585788865574 0, 72617.80867431781371124 73517.79745857206580695 0, 72623.06362522025301587 73524.9290901294152718 0, 72633.57352702513162512 73530.93046310894715134 0, 72643.32447202777257189 73535.43149284360697493 0, 72648.19994452910032123 73535.43149284360697493 0, 72654.58508110443654004 73530.55037615358014591 0, 72659.08107520463818219 73523.7988315516122384 0, 72665.466211779974401 73518.17754552744736429 0, 72667.71008406484907027 73514.41668512694013771 0, 72668.46079133661987726 73508.7953991027752636 0, 72668.74952490268333349 73507.60512679515522905 0, 72670.34168428128759842 73500.91359592297521885 0)),((72641.45182861355715431 73407.86230787528620567 0, 72640.51138214122329373 73403.1912392395461211 0, 72638.82022839710407425 73394.72930333840486128 0, 72636.56810658177710138 73390.22827360375958961 0, 72633.94475589579087682 73377.84544068931427319 0, 72631.32140520979010034 73367.33303568682458717 0, 72630.82643338224443141 73366.95294873145758174 0, 72630.87593056500190869 73367.81314552518597338 0, 72624.78777708619600162 73374.95477937083342113 0, 72624.56503976379462983 73374.84475419954105746 0, 72620.44027453425223939 73378.59561231175030116 0, 72614.43461636004212778 73377.09526906687824521 0, 72604.67542182693432551 73374.84475419954105746 0, 72597.5478275102796033 73371.09389608733181376 0, 72596.04641296672343742 73368.46329426464217249 0, 72596.31864747188228648 73367.86315696669043973 0, 72591.92164773718104698 73371.09389608733181376 0, 72589.29829705119482242 73373.71449562173802406 0, 72589.29829705119482242 73374.42465809098212048 0, 72589.29829705119482242 73375.59492582199163735 0, 72590.79146206428413279 73377.84544068931427319 0, 72590.79146206428413279 73384.22690062422771007 0, 72590.0490043229656294 73388.72793035887298174 0, 72587.79688250763865653 73392.84887313815124799 0, 72588.29185433518432546 73393.83909967978252098 0, 72589.29829705119482242 73395.84955962792446371 0, 72593.04358387962565757 73395.84955962792446371 0, 72597.17659863962035161 73393.59904476060182787 0, 72605.42612909871968441 73389.84818664839258417 0, 72606.17683637049049139 73389.84818664839258417 0, 72611.43178727292979602 73391.72861684864619747 0, 72611.43178727292979602 73393.22896009351825342 0, 72609.93037272937363014 73398.48016145061410498 0, 72607.30702204338740557 73401.4808479403873207 0, 72600.55065659739193507 73408.23239254235522822 0, 72596.04641296672343742 73411.23307903212844394 0, 72591.98764398085768335 73413.45358703455713112 0, 72591.92164773718104698 73413.49359618774906266 0, 72593.04358387962565757 73415.36402409970469307 0, 72596.04641296672343742 73417.99462592240888625 0, 72596.50838667243078817 73418.0346350756008178 0, 72600.55065659739193507 73418.3647105894779088 0, 72602.05207114094810095 73418.3647105894779088 0, 72606.92754364226129837 73417.99462592240888625 0, 72610.30160160003288183 73417.47450693084101658 0, 72611.81126567405590322 73417.24445429995830636 0, 72614.43461636004212778 73415.74411105508625042 0, 72615.55655250247218646 73411.98325065456447192 0, 72613.68390908825676888 73407.48222091991920024 0, 72621.94168907780840527 73405.98187767503259238 0, 72625.31574703557998873 73408.61247949773678556 0, 72627.5678688509069616 73414.99393943263567053 0, 72628.68980499335157219 73423.99599890194076579 0, 72631.69263408044935204 73428.12694396951701492 0, 72632.82281975334626622 73435.62866019393550232 0, 72634.20874087048287038 73436.4588501227699453 0, 72636.56810658177710138 73437.87917506125813816 0, 72641.45182861355715431 73432.62797370417683851 0, 72645.57659384309954476 73431.12763045929023065 0, 72644.82588657132873777 73426.61659843633242417 0, 72639.95041407000098843 73419.86505383436451666 0, 72641.45182861355715431 73407.86230787528620567 0)))",174,BK_070108135,BK11,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108135.pdf,F,80,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108135 (BK11),F_BK_070108135,yes,4951.821,Shallow marshes
"MultiPolygonZ (((71889.36688524970668368 73587.48340115277096629 0, 71890.18358876515412703 73585.24288857374631334 0, 71889.55662445025518537 73577.39109225885476917 0, 71882.33003576810006052 73571.7397993697959464 0, 71876.83584848234022502 73570.70956367497274186 0, 71876.52236632489075419 73570.64954994517029263 0, 71876.34087665479455609 73570.61954308027634397 0, 71876.29962900250393432 73570.68955909837677609 0, 71871.20966870924166869 73571.58976504529709928 0, 71862.01969177782302722 73569.28923873648454901 0, 71851.50978997292986605 73562.39766209831577726 0, 71839.03649991878774017 73552.87548363745736424 0, 71829.51654176900046878 73543.35330517658439931 0, 71821.30825896220630966 73536.79180405229271855 0, 71814.08991981050348841 73529.24007638638431672 0, 71804.23998044234758709 73522.34849974821554497 0, 71796.68341054182383232 73516.43714736338006333 0, 71792.08842207610723563 73520.0479734394029947 0, 71791.08197936009673867 73523.6287926505174255 0, 71796.18843871427816339 73535.17143334783031605 0, 71796.38642744529352058 73536.01162556496274192 0, 71796.78240490733878687 73533.98116104022483341 0, 71806.73133864099509083 73546.05392301738902461 0, 71808.85146796898334287 73552.89548821405333001 0, 71816.69677143557055388 73562.31764379191736225 0, 71823.92336011774023063 73572.0598725953605026 0, 71830.20125279710919131 73581.79209911052021198 0, 71834.59825253179587889 73584.61274441090063192 0, 71842.13832337141502649 73591.84439885122992564 0, 71842.72404003400879446 73594.18493431324895937 0, 71843.3922520011983579 73594.03489998876466416 0, 71844.95966278841660824 73594.66504415161034558 0, 71844.95966278841660824 73596.86554757744306698 0, 71844.72042640511062928 73597.94579471375618596 0, 71852.49973362802120391 73602.51684046650188975 0, 71859.09110846483963542 73605.6575589924614178 0, 71863.71909505239455029 73606.39772832659946289 0, 71866.63117930444423109 73597.17561851472419221 0, 71869.13903656401089393 73590.27403958825743757 0, 71875.10344708593038376 73586.81324783671880141 0, 71881.70307145320111886 73585.24288857374631334 0, 71889.36688524970668368 73587.48340115277096629 0),(71814.81587849090283271 73544.10347679903497919 0, 71816.38328927813563496 73545.99390928758657537 0, 71817.95070006535388529 73550.07484291367291007 0, 71821.09377117027179338 73552.89548821405333001 0, 71822.03421764260565396 73554.46584747702581808 0, 71821.72073548515618313 73555.72613580273173284 0, 71816.38328927813563496 73552.58541727677220479 0, 71812.92673601576825604 73550.07484291367291007 0, 71810.73236091365106404 73548.19441271341929678 0, 71809.79191444131720345 73545.36376512474089395 0, 71809.79191444131720345 73542.53311753604793921 0, 71811.67280738598492462 73542.2230465987813659 0, 71814.81587849090283271 73544.10347679903497919 0)))",175,BK_070108190,BK11,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108190.pdf,F,83,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108190 (BK11),F_BK_070108190,yes,2650.413,Shallow marshes
"MultiPolygonZ (((69546.85496467788470909 72148.39416981347312685 0, 69546.79721796467492823 72148.16411718259041663 0, 69536.47705536034482066 72137.32163666623819154 0, 69511.61297055665636435 72115.62667334522120655 0, 69507.37271190067986026 72121.4480051353602903 0, 69508.97312080973642878 72123.28842618242197204 0, 69533.47422627323248889 72152.30506453847920056 0, 69535.03338753001298755 72150.87473731167847291 0, 69539.07565745495958254 72147.18389292927167844 0, 69546.74772078191745095 72148.28414464218076319 0, 69546.85496467788470909 72148.39416981347312685 0)))",165,BK_070112354,BK10,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112354.pdf,F,68,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112354 (BK10),F_BK_070112354,yes,431.086,Wet meadows
"MultiPolygonZ (((69638.688737748467247 72254.55845782144751865 0, 69639.96741496963659301 72253.7082633160171099 0, 69643.55596071932814084 72249.64733426652674098 0, 69640.1654037006519502 72246.16653793840669096 0, 69639.35694971565681044 72245.03627936058910564 0, 69637.67404550200444646 72245.8064555596356513 0, 69634.38248284882865846 72238.05468212772393599 0, 69616.53049893536081072 72213.00895222647523042 0, 69597.59782653173897415 72198.70567995858436916 0, 69597.44108545302879065 72198.59565478729200549 0, 69597.83706291505950503 72199.14578064373927191 0, 69595.85717560487682931 72202.6565838367678225 0, 69585.77624938386725262 72209.23808953765546903 0, 69580.96677312621613964 72212.21877145083271898 0, 69592.49961670802440494 72225.81188124947948381 0, 69625.82771976274671033 72263.13041889388114214 0, 69626.71041952187079005 72262.54028388422739226 0, 69638.688737748467247 72254.55845782144751865 0)))",166,BK_070112355,BK10,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112355.pdf,F,69,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112355 (BK10),F_BK_070112355,yes,1618.758,Wet meadows
"MultiPolygonZ (((69695.38776059380325023 72356.2117138064786559 0, 69693.54811530142615084 72353.87117834445962217 0, 69687.55070665766834281 72346.2594369487487711 0, 69678.79795484057103749 72334.55675963865360245 0, 69666.81138708350772504 72318.67312581947771832 0, 69659.77453760190110188 72309.54103660228429362 0, 69653.01817215590563137 72300.40894738509086892 0, 69652.83668248580943327 72300.17889475422271062 0, 69649.85860199008311611 72296.52805952499329578 0, 69641.51007716548338067 72303.10956522589549422 0, 69641.60082200053147972 72303.21959039717330597 0, 69640.80061754600319546 72303.81972769513959065 0, 69639.85192154320247937 72304.05978261432028376 0, 69650.39482146991940681 72318.50308691839745734 0, 69661.52343805923010223 72334.25669098967046011 0, 69671.35687836646684445 72348.34991520328912884 0, 69680.94283275993075222 72361.25286710928776301 0, 69684.6386224056041101 72365.85391972692741547 0, 69685.26558672048849985 72365.28378929386963136 0, 69685.84305385262996424 72364.7736725906142965 0, 69695.38776059380325023 72356.2117138064786559 0)))",167,BK_070112357,BK10,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112357.pdf,F,70,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112357 (BK10),F_BK_070112357,yes,1027.821,Wet meadows
